Gene	Median_Genetic_load
Zm00001d018589	0
Zm00001d034964	0.1858
Zm00001d034966	0.1278
Zm00001d034965	0.7214
Zm00001d034967	0
Zm00001d034968	3.8802
Zm00001d034969	7.746
Zm00001d034971	6.8878
Zm00001d034970	1.3644
Zm00001d034972	1.3644
Zm00001d034973	0.34962
Zm00001d034976	0
Zm00001d034977	0.65586
Zm00001d034978	0
Zm00001d034979	0
Zm00001d034981	0
Zm00001d034983	0.805
Zm00001d034982	3.1358
ENSRNA049449221	3.1358
Zm00001d034984	3.292
Zm00001d034985	0
Zm00001d034986	0
Zm00001d034987	0
Zm00001d034989	0.2095
Zm00001d034991	1.93
Zm00001d034990	1.1708
Zm00001d034994	0.0684
Zm00001d034992	0.0684
Zm00001d034995	0
Zm00001d034996	0.2436
Zm00001d034998	0
Zm00001d035000	0.4502
Zm00001d035001	0.744
Zm00001d035002	0
Zm00001d035003	0.00974
Zm00001d035004	0
Zm00001d035005	0.4566
Zm00001d035006	0.359
Zm00001d035007	2.04458
Zm00001d035008	0.3476
Zm00001d035011	0
Zm00001d035012	0
Zm00001d035013	0
Zm00001d035015	0
Zm00001d035014	0
Zm00001d035016	0.2716
ENSRNA049455527	0
Zm00001d035018	0
Zm00001d035019	0.01276
Zm00001d035020	0.92418
Zm00001d035021	0.3182
Zm00001d035023	0.23194
Zm00001d035024	0.2394
Zm00001d035027	0.3662
Zm00001d035028	0.9236
Zm00001d001293	0
Zm00001d035029	0
Zm00001d035030	2.99967
Zm00001d035032	2.4371
Zm00001d035031	5.15229
Zm00001d035033	2.6338
Zm00001d035034	0
Zm00001d035035	1.7732
Zm00001d035036	0
Zm00001d035037	0.0606
Zm00001d035038	0.0606
Zm00001d035040	0.9149
Zm00001d035039	1.00372
Zm00001d035041	0
Zm00001d035042	0
Zm00001d035044	0
Zm00001d035045	0
Zm00001d035046	0.9344
Zm00001d035047	0.06228
Zm00001d035049	0
Zm00001d035048	0
Zm00001d035050	2.6624
Zm00001d035052	8.9224
Zm00001d035051	3.5942
Zm00001d035053	0.9168
Zm00001d035054	0
Zm00001d035055	0.1424
Zm00001d035057	0.1654
Zm00001d035056	1.20862
Zm00001d035058	0
Zm00001d035059	0
Zm00001d035061	0
Zm00001d035060	0
Zm00001d035062	0
Zm00001d035064	0
Zm00001d035063	0
Zm00001d035065	0.01116
Zm00001d035066	0
Zm00001d035067	2.771114
Zm00001d035069	0
Zm00001d035068	1.2168
Zm00001d035070	0
Zm00001d035072	0
Zm00001d035076	0.47318
Zm00001d035079	0.2704
Zm00001d035080	0.0262
Zm00001d035081	0
Zm00001d035082	0.05494
Zm00001d035083	0.78756
Zm00001d035084	0.4737
Zm00001d035085	0
Zm00001d035086	0
Zm00001d035087	0
Zm00001d035088	0
Zm00001d035089	0
Zm00001d035090	0.0972
Zm00001d035091	1.4016
Zm00001d035092	6.5131
Zm00001d035093	0.135
Zm00001d035094	1.686
Zm00001d035095	0.174
Zm00001d035097	0.1936
Zm00001d035098	0
Zm00001d035099	0
Zm00001d035100	0.2057
Zm00001d035101	0
Zm00001d035102	0
Zm00001d035104	0
Zm00001d035106	0
Zm00001d035108	0
Zm00001d035109	0
Zm00001d035111	0
Zm00001d035112	0.1354
Zm00001d035113	0
Zm00001d035115	0
Zm00001d035118	0
Zm00001d035120	1.896
Zm00001d035119	0.3928
Zm00001d035121	0.622
Zm00001d035122	0.7591
Zm00001d035123	0
ENSRNA049450111	0
Zm00001d035124	0.1486
Zm00001d035126	0.709
Zm00001d035125	0
Zm00001d035127	0
Zm00001d035129	0
Zm00001d035128	0
Zm00001d035130	0
Zm00001d035131	0.86866
Zm00001d035132	1.50364
Zm00001d035133	0
Zm00001d035134	1.49336
Zm00001d035135	0.238
Zm00001d035136	0.1014
Zm00001d035137	0.5524
Zm00001d035138	2.6758
Zm00001d035139	0
Zm00001d001294	0
Zm00001d001295	0.894
Zm00001d035140	0
Zm00001d035141	0
Zm00001d035143	0.5742
Zm00001d035145	0
Zm00001d035147	0
Zm00001d035148	0
Zm00001d001296	0.34
Zm00001d035150	0.34
Zm00001d035149	1.0653756
Zm00001d035151	0
Zm00001d035153	0
Zm00001d001297	0.37178
Zm00001d035154	0.10318
Zm00001d035155	0.2989
Zm00001d035156	0.792
Zm00001d035157	0.4304
Zm00001d035159	0
Zm00001d035161	1.183
Zm00001d035162	0.426
Zm00001d035163	0.03244
Zm00001d035164	0.296
Zm00001d035165	0
Zm00001d035166	0
Zm00001d035167	0.0946
Zm00001d035168	0.1154
Zm00001d035170	5.1138
Zm00001d035169	6.212
Zm00001d035171	0
Zm00001d035172	2.223
Zm00001d035174	0
Zm00001d035178	0
Zm00001d001298	0
Zm00001d035180	0
Zm00001d035179	0
Zm00001d035182	0.04456
Zm00001d035184	0
Zm00001d035183	2.1418
Zm00001d035185	1.1186
Zm00001d035186	0
Zm00001d035187	0
Zm00001d035189	0
Zm00001d035191	0
Zm00001d035192	0
Zm00001d035193	0.0578
Zm00001d035194	0.2972
Zm00001d035195	0.2644
zma-MIR160c	0
ENSRNA049455555	0
Zm00001d035197	0.442
Zm00001d035198	0
Zm00001d035199	0.1234
Zm00001d035200	2.311
Zm00001d035201	0.0316
Zm00001d035203	0.0644
Zm00001d035205	0.7698
Zm00001d035204	1.0368
Zm00001d035206	1.1272
Zm00001d035207	2.5414
Zm00001d035208	2.1383
Zm00001d035210	0
Zm00001d035209	0
Zm00001d035212	0
Zm00001d035211	0
Zm00001d035214	0
Zm00001d035215	0
Zm00001d035217	0
ENSRNA049478343	0
ENSRNA049478126	0
ENSRNA049478241	0
ENSRNA049478387	0
ENSRNA049478234	0
ENSRNA049478212	0
ENSRNA049478203	0
ENSRNA049478275	0
ENSRNA049478144	0
ENSRNA049478180	0
ENSRNA049478221	0
ENSRNA049478207	0
ENSRNA049478227	0
ENSRNA049478313	0
ENSRNA049478113	0
ENSRNA049478226	0
ENSRNA049478267	0
ENSRNA049478122	0
ENSRNA049478333	0
ENSRNA049478109	0
ENSRNA049478282	0
ENSRNA049478138	0
Zm00001d035222	0
ENSRNA049478287	0
ENSRNA049478119	0
ENSRNA049478292	0
Zm00001d001301	0
Zm00001d001300	0
Zm00001d000983	0
ENSRNA049478106	0
Zm00001d001299	0
Zm00001d001302	0
ENSRNA049478301	0
ENSRNA049478247	0
ENSRNA049478381	0
ENSRNA049478230	0
ENSRNA049478167	0
ENSRNA049478272	0
ENSRNA049478153	0
ENSRNA049478350	0
ENSRNA049478140	0
ENSRNA049478307	0
ENSRNA049478131	0
ENSRNA049478183	0
ENSRNA049478239	0
ENSRNA049478252	0
ENSRNA049478188	0
ENSRNA049478355	0
ENSRNA049478368	0
ENSRNA049478201	0
ENSRNA049478218	0
ENSRNA049478260	0
ENSRNA049478177	0
ENSRNA049478320	0
ENSRNA049478193	0
ENSRNA049478205	0
ENSRNA049478362	0
ENSRNA049478375	0
ENSRNA049478262	0
ENSRNA049478136	0
ENSRNA049478328	0
ENSRNA049478162	0
ENSRNA049478336	0
ENSRNA049478147	0
ENSRNA049478156	0
ENSRNA049478392	0
Zm00001d001303	0
Zm00001d035223	0
Zm00001d001304	0
Zm00001d035224	0
Zm00001d035225	0
Zm00001d035226	0
Zm00001d035227	0
Zm00001d035228	0
Zm00001d035229	0
Zm00001d035230	0
Zm00001d035231	0
Zm00001d035232	0
Zm00001d035233	0
Zm00001d035234	0
Zm00001d035235	0.324
Zm00001d035236	0.564
Zm00001d035238	0
Zm00001d035240	0
Zm00001d035243	0
Zm00001d035244	0
Zm00001d035245	0
Zm00001d035246	0
Zm00001d035248	0
Zm00001d035247	0
Zm00001d035249	0
Zm00001d035252	4.0356
Zm00001d035253	0
Zm00001d035254	0.3746
Zm00001d035256	0.266
Zm00001d035257	0
Zm00001d035258	0
Zm00001d035261	0
Zm00001d035262	0
Zm00001d035263	0
Zm00001d035265	0
Zm00001d035266	0
Zm00001d035268	0
Zm00001d035267	0
Zm00001d035269	0
Zm00001d035270	0
Zm00001d035272	0
Zm00001d035273	0
Zm00001d035274	0
Zm00001d035276	0.2334
Zm00001d035277	2.032
Zm00001d035278	0
Zm00001d035282	0
Zm00001d035283	0
Zm00001d001305	0
Zm00001d035285	0
Zm00001d035286	0
Zm00001d035288	0
Zm00001d035289	0
Zm00001d035292	0.1848
Zm00001d035294	0.0762
Zm00001d001306	0
Zm00001d035295	0
Zm00001d035297	0
Zm00001d035298	0
Zm00001d035300	1.182
Zm00001d035301	2.08736
Zm00001d035302	4.838
ENSRNA049477435	5.072
ENSRNA049477447	4.834
Zm00001d035303	0.133
Zm00001d035304	0.17
Zm00001d035306	0.2386
Zm00001d035308	0
Zm00001d035309	0
Zm00001d035310	0.1936
Zm00001d035313	0.6276
Zm00001d001307	1.1315
Zm00001d035312	1.5529
Zm00001d035315	0
Zm00001d035316	0
Zm00001d035317	0.8816
Zm00001d035318	0
Zm00001d035320	0
Zm00001d001308	0.4024
Zm00001d035319	0.00248
Zm00001d001309	0
Zm00001d035321	0
Zm00001d035322	1.582
Zm00001d035323	0.6118
Zm00001d035324	0.7806
Zm00001d035326	0
Zm00001d035327	1.8208
Zm00001d035328	0.2102
Zm00001d035329	0
Zm00001d035331	9.34
Zm00001d035330	0.774
ENSRNA049477424	1.9318
Zm00001d035333	1.9318
Zm00001d035334	0
Zm00001d035336	0
Zm00001d035337	0
Zm00001d001310	0
Zm00001d035342	0
Zm00001d035343	0
Zm00001d035344	0
Zm00001d035345	0
Zm00001d035347	0
Zm00001d035346	0
Zm00001d035349	0
Zm00001d035348	0
Zm00001d035350	0
Zm00001d035351	0
Zm00001d035352	0
Zm00001d035353	0
Zm00001d035355	0
Zm00001d035356	0
Zm00001d035360	0
Zm00001d035361	0
Zm00001d035362	0
Zm00001d035363	0.2608
Zm00001d001311	0
Zm00001d035365	0
Zm00001d035367	0
Zm00001d001312	0
Zm00001d035370	0
Zm00001d035371	0
Zm00001d035373	0
Zm00001d035375	0.322
Zm00001d035374	0.322
Zm00001d035376	0
Zm00001d035377	0
Zm00001d035378	0
Zm00001d001313	0
Zm00001d001314	0
Zm00001d035380	0
Zm00001d035381	0
Zm00001d035382	0
Zm00001d035384	0
Zm00001d035383	0
Zm00001d035385	0
Zm00001d001315	0
Zm00001d035386	0
Zm00001d035388	0
Zm00001d035389	0.757
Zm00001d035391	0
Zm00001d035390	0
Zm00001d035393	0
Zm00001d035392	0.7954
Zm00001d035394	0
Zm00001d001316	0
Zm00001d035395	0
Zm00001d001317	0
Zm00001d035396	0
Zm00001d001318	0
Zm00001d035398	0
Zm00001d035399	0
Zm00001d035400	0
Zm00001d035401	0
Zm00001d035405	0
Zm00001d035406	0
Zm00001d035408	0
Zm00001d035409	0
Zm00001d035412	0
Zm00001d035413	0
Zm00001d035411	0
Zm00001d035416	0
Zm00001d035420	0
Zm00001d035421	0
Zm00001d035422	0
Zm00001d001319	0
Zm00001d035425	0
Zm00001d035428	0
Zm00001d035429	0
Zm00001d035430	0
Zm00001d035431	0
Zm00001d035432	0
Zm00001d001320	0
Zm00001d035434	0
Zm00001d035436	0.0628
ENSRNA049477439	0
ENSRNA049477408	0
ENSRNA049477412	0
ENSRNA049477401	0
Zm00001d001321	0
ENSRNA049477415	0
ENSRNA049477405	0
ENSRNA049477418	0
ENSRNA049477429	1.5908
Zm00001d035438	0.3664
Zm00001d035439	0.0672
Zm00001d035440	0.9378
Zm00001d035441	0.899
Zm00001d035442	0.899
Zm00001d035444	2.864
Zm00001d035443	0.8038
Zm00001d001322	0
Zm00001d001323	0
Zm00001d035445	0.8988
Zm00001d035446	1.5182
Zm00001d035447	0.3566
Zm00001d035450	0
Zm00001d035451	0.242
Zm00001d001324	0
Zm00001d035454	0
Zm00001d035455	0.125
Zm00001d035456	0
Zm00001d001325	0
Zm00001d035457	0.296
Zm00001d035459	0
Zm00001d035460	0
Zm00001d035461	0
Zm00001d001326	0
Zm00001d035462	0
Zm00001d035463	0.289
Zm00001d035466	0.0926
Zm00001d035464	0.0926
ENSRNA049449252	0.0926
Zm00001d035465	0.3666
Zm00001d035467	0
Zm00001d035468	0
Zm00001d035470	0.8708
Zm00001d035471	0.947
Zm00001d035473	0
Zm00001d035474	0.152674
Zm00001d035475	0
Zm00001d001327	0.6846
Zm00001d035476	0.0904
Zm00001d035478	0.3618
Zm00001d035479	1.4924
Zm00001d035480	1.736
Zm00001d035481	0.914
Zm00001d035484	0
Zm00001d035486	0.264
Zm00001d035487	0
Zm00001d035488	0
Zm00001d035490	0
Zm00001d035491	0
Zm00001d035492	0
Zm00001d035493	2.74652
Zm00001d035495	0.344
Zm00001d035494	0
Zm00001d035496	0.51286
Zm00001d035497	0
Zm00001d035498	0
Zm00001d035499	0.22558
Zm00001d035500	0.6232
Zm00001d035501	1.46884
Zm00001d035502	3.63282
ENSRNA049449262	3.63282
Zm00001d035504	1.228
ENSRNA049449275	1.228
Zm00001d035503	0
Zm00001d035505	0
Zm00001d035506	0.266
Zm00001d035507	0.464
Zm00001d035508	0
Zm00001d035509	0
Zm00001d035510	0.8348
ENSRNA049476935	0
Zm00001d035511	0
Zm00001d035512	0.0262
Zm00001d035515	5.34
Zm00001d035514	0.318
Zm00001d035516	0
Zm00001d035517	0.5112
Zm00001d035519	0.0396
Zm00001d035522	0.0314
Zm00001d035526	0
Zm00001d035527	0
Zm00001d035528	0
Zm00001d035534	0
Zm00001d035535	0.508
Zm00001d035537	0
Zm00001d035538	0.0698
Zm00001d035539	0
Zm00001d035540	0
Zm00001d035541	0
Zm00001d035542	0.993278
Zm00001d035543	0.438758
Zm00001d035544	1.8484
Zm00001d035545	0
Zm00001d035546	0
Zm00001d035548	0.212
Zm00001d035550	0
Zm00001d001328	0
Zm00001d035552	1.9966
Zm00001d035553	4.3091
Zm00001d035551	4.3091
Zm00001d035554	0
Zm00001d035556	0
Zm00001d035557	0
Zm00001d035558	0
Zm00001d035559	0
Zm00001d035560	0
Zm00001d035561	0
Zm00001d035562	0.1728
Zm00001d035563	0.26834
Zm00001d035566	0
Zm00001d035567	0.364
Zm00001d035568	0.6112
Zm00001d001329	3.174
Zm00001d035569	0.0628
Zm00001d035570	0
Zm00001d035574	0
Zm00001d035575	0.4148
Zm00001d035576	0
Zm00001d035577	0
Zm00001d035578	0
Zm00001d035579	0.762
Zm00001d035580	0
ENSRNA049449280	0
Zm00001d035581	0.1178
Zm00001d035584	0.1254
Zm00001d035585	0
Zm00001d035587	0
ENSRNA049476941	0.1138
Zm00001d035588	0
Zm00001d035590	0
Zm00001d001330	0
Zm00001d035589	0
Zm00001d035591	0
Zm00001d035592	0
Zm00001d035593	0.71656
Zm00001d035595	0
Zm00001d035597	1.524
Zm00001d035598	1.8795
Zm00001d035596	1.90338
Zm00001d035599	0.3866
Zm00001d035600	0.326
Zm00001d001331	0.3342
Zm00001d035601	0.3828
Zm00001d035603	0
Zm00001d035604	0
Zm00001d035606	2.0836
Zm00001d035605	0.2888
Zm00001d035607	0
Zm00001d035608	0.1644
Zm00001d035609	3.16526
Zm00001d035610	0.1936
Zm00001d035612	0.54
Zm00001d035614	0.248
Zm00001d035616	0.3382
Zm00001d001332	0
Zm00001d035617	0
Zm00001d035618	0
Zm00001d035619	0.11726
Zm00001d035621	0.456
Zm00001d035622	0
Zm00001d035624	0
Zm00001d035623	0
Zm00001d035625	0
Zm00001d035626	0
Zm00001d035628	0
Zm00001d001333	0.9508
Zm00001d035629	0
Zm00001d035631	0
Zm00001d035632	0.6464
Zm00001d035633	0.9064
Zm00001d035634	0
Zm00001d035636	0.058
Zm00001d035637	0.01204
Zm00001d035638	0
Zm00001d035640	0
Zm00001d035642	0
Zm00001d035644	0
Zm00001d035645	0
Zm00001d035646	0.2156
Zm00001d035647	0.4598
Zm00001d035648	0
Zm00001d035649	1.0902
Zm00001d035651	0
Zm00001d035652	0.7124
Zm00001d035654	0
Zm00001d035656	0
Zm00001d035657	0
Zm00001d035658	0.968
Zm00001d035659	0.24
Zm00001d035660	0
Zm00001d001334	0.0397
Zm00001d035661	0.0397
Zm00001d035662	0
Zm00001d035663	1.461
Zm00001d035664	0.136
Zm00001d035665	0
Zm00001d035666	0
Zm00001d035667	0.0626
Zm00001d035669	0
Zm00001d035668	0.5192
Zm00001d035670	0.5192
Zm00001d035671	0
Zm00001d035672	0.416
Zm00001d001335	0
Zm00001d035677	0.06786
Zm00001d035678	0
Zm00001d035679	1.167
Zm00001d035680	2.550088
Zm00001d035681	0.49372
Zm00001d001336	0
Zm00001d035682	0.464
Zm00001d035683	0
Zm00001d035684	0.224
Zm00001d035685	0
Zm00001d035688	0
Zm00001d035689	0.1428
Zm00001d001337	0
Zm00001d035693	0
Zm00001d035694	3.34692
Zm00001d035695	0
Zm00001d035696	0.2464
Zm00001d001338	0
Zm00001d035699	0
Zm00001d035698	0
Zm00001d035700	0
Zm00001d035701	0
Zm00001d035702	0.1702
Zm00001d035703	0.34
Zm00001d035704	0.3908
Zm00001d035705	0
Zm00001d035707	0
Zm00001d035706	0
Zm00001d035710	0
Zm00001d035709	0
Zm00001d035712	0
Zm00001d035713	0.5934
Zm00001d035714	0
Zm00001d035715	0
Zm00001d035716	0
Zm00001d035717	0
Zm00001d035718	0
Zm00001d035721	0.358
Zm00001d035720	0.6626
Zm00001d035722	0
Zm00001d001339	0
Zm00001d035723	1.6088
Zm00001d035724	0
Zm00001d035725	0
Zm00001d035726	0
Zm00001d035731	0
Zm00001d035732	0.674
ENSRNA049450072	0.674
Zm00001d035733	0
Zm00001d001340	0
Zm00001d035734	1.1426
Zm00001d035736	0.1758
Zm00001d035737	0
Zm00001d035741	0.04888
Zm00001d035744	0
Zm00001d035746	0
Zm00001d035747	0.535
Zm00001d035748	0
Zm00001d035749	0.0328
Zm00001d035750	0
Zm00001d035751	0
Zm00001d035752	0.411562
Zm00001d035753	0
Zm00001d035756	0
Zm00001d035758	4.317824
Zm00001d035757	0
Zm00001d035759	0.3798
Zm00001d035760	0
Zm00001d035761	0
Zm00001d035762	0
Zm00001d035763	0
Zm00001d035765	1.182
Zm00001d035764	0.224
Zm00001d035766	0
Zm00001d035767	0
Zm00001d001341	0
Zm00001d001342	0
Zm00001d035769	0.308
Zm00001d035770	0
Zm00001d035772	0
Zm00001d035773	0
Zm00001d035774	0
Zm00001d035775	0
Zm00001d001343	0
Zm00001d001344	0
Zm00001d001345	0
Zm00001d035776	0
Zm00001d035777	0
Zm00001d035779	0
Zm00001d035783	0.248
Zm00001d035787	0
Zm00001d035789	0
Zm00001d035791	0
Zm00001d035793	0.033
Zm00001d035794	0
Zm00001d035797	0
Zm00001d035800	0.472
Zm00001d035801	0
Zm00001d035802	0
Zm00001d035803	0
Zm00001d001346	0
Zm00001d001347	0
Zm00001d035807	0
Zm00001d035812	0
Zm00001d035813	0
Zm00001d035814	0
Zm00001d035815	0
Zm00001d035816	0
Zm00001d035817	0
Zm00001d035818	0
Zm00001d035819	0
Zm00001d001348	0.0666
Zm00001d035820	0
Zm00001d035823	0
Zm00001d035824	0
Zm00001d035825	0
Zm00001d035826	0
Zm00001d001349	0
Zm00001d035829	0
Zm00001d035832	0
Zm00001d035833	0
Zm00001d035835	0
Zm00001d001350	0
Zm00001d001351	0
Zm00001d035838	0
Zm00001d035837	0
Zm00001d035841	0
Zm00001d035842	0
Zm00001d035843	0
Zm00001d001352	0
Zm00001d035844	0
Zm00001d035845	0
Zm00001d035846	0
Zm00001d035848	0
Zm00001d035854	0.4954
Zm00001d035855	0
Zm00001d001353	0
Zm00001d035859	0
Zm00001d035861	0
Zm00001d035862	0
Zm00001d035863	0
Zm00001d035864	0
Zm00001d035865	0.191
Zm00001d035867	0
Zm00001d035869	0
Zm00001d035870	0
Zm00001d035871	0
Zm00001d035872	0
Zm00001d035873	1.296
Zm00001d035874	0.1728
Zm00001d035875	0
Zm00001d035876	0
Zm00001d035877	1.68376
Zm00001d035878	0
Zm00001d035879	0.9236
Zm00001d035880	0.264
Zm00001d035881	0.136
Zm00001d035883	0
Zm00001d035885	0
Zm00001d035886	0
Zm00001d035887	0
Zm00001d035888	0.01796
Zm00001d035890	1.063704
Zm00001d035889	0.30408
Zm00001d035895	1.792
Zm00001d035894	1.0818
Zm00001d035898	1.3298
Zm00001d035897	0.8634
Zm00001d035899	0
Zm00001d035902	0.332
Zm00001d035901	0.066
Zm00001d035903	0
Zm00001d035906	1.81848
Zm00001d001354	0
Zm00001d035907	0.1196
Zm00001d035909	0
Zm00001d035910	0
Zm00001d035911	0.5804
Zm00001d035912	0
Zm00001d035913	0
Zm00001d035915	0
Zm00001d035916	0.5627
Zm00001d035917	0.414
ENSRNA049450031	0.414
Zm00001d001355	0
Zm00001d035918	1.485968
Zm00001d035919	4.6178
ENSRNA049449307	4.6178
Zm00001d035920	0
Zm00001d035921	1.7676
Zm00001d035922	0
Zm00001d035924	0
Zm00001d035926	1.73828
Zm00001d035925	2.8454
Zm00001d035927	0
Zm00001d001356	0
Zm00001d035932	0
Zm00001d035933	0
Zm00001d035934	2.94698
Zm00001d035935	0.177
Zm00001d035936	0
Zm00001d035937	0.4576
Zm00001d035938	0
ENSRNA049449327	0
Zm00001d035942	0
Zm00001d035943	0.56
Zm00001d035944	0.6462
Zm00001d001357	0.7822
Zm00001d035946	0.43254
Zm00001d035947	0.43254
Zm00001d035945	0.2304
Zm00001d035948	0.0804
Zm00001d035949	0
Zm00001d035950	0
Zm00001d035952	0
Zm00001d035953	0
Zm00001d035954	0
Zm00001d035955	0
Zm00001d035957	0.3454
Zm00001d035958	0
Zm00001d035960	0
Zm00001d035962	1.67102
Zm00001d035964	2.8316
Zm00001d035963	1.0762
Zm00001d035965	0
ENSRNA049476438	1.188
Zm00001d035969	1.188
Zm00001d035970	0
Zm00001d035973	0.224
Zm00001d035974	0
Zm00001d035975	0
Zm00001d035978	0
Zm00001d035980	0
Zm00001d035981	0
Zm00001d035982	0
Zm00001d035984	0
Zm00001d035986	0
Zm00001d035987	0
Zm00001d035988	0.2382
Zm00001d035989	0.169
Zm00001d035990	0
Zm00001d035992	0
Zm00001d035993	0.9132
Zm00001d035994	0
Zm00001d001358	0
Zm00001d035997	0.376
Zm00001d035995	0.376
Zm00001d035996	0.376
Zm00001d035999	0.0914
Zm00001d036000	0.7368
Zm00001d036001	0
Zm00001d036003	0
Zm00001d036002	0.797
Zm00001d001359	1.477
Zm00001d036004	0
Zm00001d036006	0
Zm00001d036010	1.7238
Zm00001d036008	2.426
Zm00001d001360	0
Zm00001d036013	0
Zm00001d036014	0
Zm00001d036015	0.383
Zm00001d036016	0.47327
Zm00001d036018	0.15214
Zm00001d001361	0
Zm00001d036020	4.7594
Zm00001d036022	0.644
Zm00001d036024	1.442
Zm00001d036023	0.9466
Zm00001d001362	0.3232
Zm00001d036025	0.0578
Zm00001d036026	0
Zm00001d001363	0
Zm00001d036030	0.1182
Zm00001d036031	0
Zm00001d036032	0.266
Zm00001d036033	0.149
Zm00001d036035	0.23
Zm00001d036036	0
Zm00001d036037	0
Zm00001d036038	0
Zm00001d036041	0
Zm00001d001364	0
Zm00001d036044	0.195
Zm00001d036045	0.1936
Zm00001d036046	0
Zm00001d036047	1.547
Zm00001d036048	0
Zm00001d036049	0.718
Zm00001d036050	0.5164
Zm00001d036051	0.224
Zm00001d036054	0
Zm00001d036056	2.31482
Zm00001d036055	2.75822
Zm00001d036057	0.0095
Zm00001d001365	0
Zm00001d001366	0
Zm00001d036058	0
Zm00001d036060	0.2949
Zm00001d001367	0
Zm00001d036061	0
Zm00001d036062	0.0578
Zm00001d001368	0
Zm00001d036063	0
Zm00001d036066	0
Zm00001d001369	0
Zm00001d036068	0
Zm00001d036069	0
Zm00001d036072	0
Zm00001d036073	0
Zm00001d036074	0
ENSRNA049449347	0
Zm00001d036075	0
Zm00001d001370	0
Zm00001d036077	0
Zm00001d036078	0.1052
Zm00001d036079	0.7896
Zm00001d036080	0
Zm00001d036081	0
Zm00001d036083	0.2008
Zm00001d036084	0.43508
Zm00001d036085	1.185
Zm00001d036086	0
Zm00001d001371	0
Zm00001d001372	0
Zm00001d001373	0
Zm00001d036088	0
Zm00001d036090	0
Zm00001d036091	0.1396
Zm00001d036092	0.0578
Zm00001d036093	0
Zm00001d036097	2.33234
Zm00001d001374	0
Zm00001d036098	0.0968
Zm00001d036101	0.0916
Zm00001d036100	0
Zm00001d036102	0
Zm00001d036103	0
Zm00001d036104	0
Zm00001d036107	0
Zm00001d036108	0
Zm00001d036109	1.1874
Zm00001d036110	0
Zm00001d036111	0
ENSRNA049449366	0
Zm00001d036112	0
Zm00001d036114	0
Zm00001d036116	0
Zm00001d036118	0
Zm00001d001375	0
Zm00001d036119	0.4238
Zm00001d036120	0.288
Zm00001d036121	0
Zm00001d036122	0.1486
Zm00001d036123	0
Zm00001d036125	0.20346
Zm00001d036126	0
Zm00001d036127	0.0567
Zm00001d036129	0
Zm00001d036131	0
Zm00001d036132	0.028
Zm00001d036135	0.5818
Zm00001d036136	0
Zm00001d036137	0.171
Zm00001d036139	0
Zm00001d036138	0.1358
Zm00001d001376	0
Zm00001d036142	0
Zm00001d036144	0.4158
Zm00001d036143	0
Zm00001d036145	0
Zm00001d036148	0
Zm00001d036151	0
Zm00001d036152	0
Zm00001d036153	0.1214
ENSRNA049450016	0.1214
Zm00001d036154	0
ENSRNA049450008	0
Zm00001d036155	0
Zm00001d036156	0
ENSRNA049449993	0
Zm00001d036157	0.414
ENSRNA049449999	0.414
Zm00001d036158	0
Zm00001d036159	0.25016
Zm00001d036160	2.10196
ENSRNA049449374	2.10196
Zm00001d036161	0
Zm00001d036162	0.31632
Zm00001d036164	0
Zm00001d036165	0
Zm00001d036166	0
Zm00001d001377	0
Zm00001d036167	0
Zm00001d036169	2.4916
Zm00001d036168	2.4916
Zm00001d036171	2.4686
Zm00001d036170	0
Zm00001d036173	0.4576
Zm00001d036175	0.1936
Zm00001d001378	7.7028
Zm00001d036177	3.417
Zm00001d036176	1.2332
Zm00001d036178	0.212
Zm00001d036179	0
Zm00001d036181	0
Zm00001d036182	0
Zm00001d036184	0
Zm00001d036185	0.284
Zm00001d036191	0.5436
Zm00001d036192	0
Zm00001d036193	1.88
Zm00001d036195	0
Zm00001d036194	0
Zm00001d036196	0.1696
Zm00001d036197	1.976
Zm00001d036198	0.0294
Zm00001d036199	1.176
Zm00001d036200	1.54112
Zm00001d036201	0
Zm00001d036202	0
Zm00001d036204	1.66234
Zm00001d036205	0
ENSRNA049454366	0
Zm00001d036206	0
Zm00001d036207	0
Zm00001d036208	2.656
Zm00001d036211	2.656
Zm00001d036209	0
Zm00001d036210	0.7872
Zm00001d036212	0.226
Zm00001d036213	0
Zm00001d036214	0.024
Zm00001d036215	0
Zm00001d036216	0.722
Zm00001d036218	0.208
Zm00001d036220	0
ENSRNA049454404	0
Zm00001d036221	0
Zm00001d036223	2.2282
Zm00001d036222	0
Zm00001d036224	1.32078
Zm00001d036226	0.027
Zm00001d036228	0.3428
Zm00001d036227	0.1766
Zm00001d036229	0.414
Zm00001d036230	0
Zm00001d036233	0
Zm00001d036235	0.716534
Zm00001d036234	0.502534
Zm00001d036236	1.0102
Zm00001d036237	1.5624
Zm00001d036238	1.5458
Zm00001d036240	0
Zm00001d036241	0.0088
Zm00001d036242	0.3996
Zm00001d036244	0
Zm00001d036245	0.3318
Zm00001d036246	0.3602
Zm00001d036247	0
Zm00001d036250	0
Zm00001d001379	0
Zm00001d036251	1.4202
Zm00001d036252	0
ENSRNA049449983	0
Zm00001d036254	0
Zm00001d036253	0
Zm00001d036255	4.9204
Zm00001d036256	0.4484
Zm00001d036261	0
Zm00001d036262	0
Zm00001d036263	0.242
Zm00001d036264	0
Zm00001d001380	0
Zm00001d036266	0.194
Zm00001d036267	0
Zm00001d036268	3.1838
