SNP,Chr,Pos,P.value,MAF,nobs,H&B.P.Value,Effect
Zm00001d053020,4,209499482,0.0650917361351678,0.454407391418086,590,0.458884305930627,0.0291927471406521
Zm00001d053022,4,209718384,0.704036563657171,0.487874365593516,590,0.92887873952761,-0.0112096482654936
Zm00001d053025,4,209807648,0.211567400186447,0.483159472357366,590,0.669091566064739,0.013523690287644
Zm00001d053026,4,209835802,0.216596693559615,0.449334256647873,590,0.673239579050659,-0.0182760356819363
Zm00001d053028,4,209915947,0.132018911075165,0.49794420546262,590,0.580687031074394,-0.0255216257577883
Zm00001d053036,4,210072745,0.313871995572716,0.389172394352039,590,0.747426724349881,-0.0163603009943487
Zm00001d053038,4,210204174,0.902200574891077,0.462137491394418,590,0.978544798392988,0.00194729085437895
Zm00001d053041,4,210317942,0.0492152281608635,0.485227300986858,590,0.418430935276248,-0.0319605354658018
Zm00001d053042,4,210354523,0.529458874083099,0.460863222830396,590,0.861479951596697,0.012145789003089
Zm00001d053049,4,210622232,0.823483169714595,0.469247385017119,590,0.960330248205247,-0.00508548087103611
Zm00001d053053,4,210921163,0.0869212197603544,0.469446861445791,590,0.506092692234957,-0.0201481411710308
Zm00001d053055,4,211054808,0.123372490473057,0.483924692815709,590,0.566709831693737,0.0375844140521657
Zm00001d053059,4,211206048,0.294916917630999,0.451997268333155,590,0.733751181415575,0.0213430607616745
Zm00001d053060,4,211442081,0.0257095402674466,0.453556011497812,590,0.327206831309691,-0.0697851243156102
Zm00001d053062,4,211658302,0.487204632601823,0.429696145732053,590,0.842807297474498,0.0173352077035334
Zm00001d053065,4,211838548,0.933085290547815,0.419268790810781,590,0.986003455808443,0.0014714063904544
Zm00001d053066,4,211860106,0.0196855104293313,0.47790619051879,590,0.298979101069759,-0.039683473262998
Zm00001d053067,4,211990615,0.0596458422018279,0.493125701942819,590,0.445354322246633,0.0301927995318626
Zm00001d053068,4,212048116,2.32620525899911e-06,0.46841373973051,590,0.00460211211834176,-0.110232941724866
Zm00001d053070,4,212271641,0.212763405210502,0.411701079563449,590,0.669417103824476,-0.0238534672589955
Zm00001d026990,4,212400944,0.310752185270485,0.447334432006828,590,0.744390388450288,-0.00989200517462845
Zm00001d053074,4,212401527,0.0345939818653861,0.484041021793579,590,0.366899701784066,-0.0277349532640023
Zm00001d053076,4,212544690,0.116068716203139,0.444270795784369,590,0.558269194377851,0.0382330555232567
Zm00001d053079,4,212655729,0.0469196057361549,0.490371578184143,590,0.413874995803754,0.0288719096647429
Zm00001d053080,4,212685412,0.347438936523866,0.448378253347656,590,0.769751047801535,0.0152308555475665
Zm00001d053082,4,212908487,0.0188957077180012,0.361418937811634,590,0.294884255760728,-0.0341901130855608
Zm00001d053084,4,212998426,0.233750261162391,0.246347439917127,590,0.686850914073973,-0.017070817247033
Zm00001d053087,4,213023215,0.0330460526854335,0.492628977110392,590,0.360084808572744,0.0377091974131783
Zm00001d053090,4,213265064,0.0862034251703456,0.485129559880959,590,0.504799152604585,0.0451540799697441
Zm00001d053091,4,213273271,0.461520076109649,0.497845276273286,590,0.832512454248388,-0.02189894459094
Zm00001d053092,4,213303554,0.0167323445500506,0.401284548971456,590,0.281305002092665,-0.0310303197238737
Zm00001d053093,4,213328070,0.011148386827726,0.477292590177245,590,0.238218188939321,0.0343283274651581
Zm00001d053094,4,213447092,0.00230162368113095,0.445387961664,590,0.121339985294711,0.0507779520730307
Zm00001d053099,4,213559077,1.26475725617414e-07,0.448822386482019,590,0.000929114477346855,0.0916910298215291
Zm00001d053100,4,213729522,0.895532194978263,0.47859702782019,590,0.977450081183796,0.00226960588107611
Zm00001d053101,4,213756616,0.918598546796697,0.479047108718531,590,0.981705484625447,-0.00134365797714266
Zm00001d053102,4,213816113,0.615843059080609,0.468678626438914,590,0.895215024608173,0.0113453216828562
Zm00001d053103,4,213945196,0.706131105147728,0.426766037169756,590,0.928985009165298,-0.0116342458231516
Zm00001d053104,4,213972766,0.0240327207153816,0.495571810261164,590,0.322563241562032,-0.0475246910975003
Zm00001d053107,4,214129873,0.54122825961567,0.456510056088586,590,0.865510778222906,0.0142760866195759
Zm00001d053109,4,214211925,0.435629867362662,0.488144895860783,590,0.820236429765513,0.0108784415338072
Zm00001d053117,4,214448821,0.0496462104089902,0.439977851196695,590,0.418430935276248,-0.0379396895438576
Zm00001d053118,4,214485248,0.0618830460034162,0.460876751910775,590,0.452321674179518,-0.0331685329539528
Zm00001d053119,4,214489373,0.0804520169599646,0.451342066905045,590,0.493944335682689,-0.0338237651309978
Zm00001d053120,4,214561712,0.653319589118907,0.476784368638619,590,0.90997725126028,-0.00720533673435017
Zm00001d053122,4,214600465,0.079320516180252,0.489399747019602,590,0.491562226975603,-0.0274937783099604
Zm00001d053123,4,214603758,0.0842952816781768,0.448185931530753,590,0.502151077750285,-0.0301737999958582
Zm00001d053124,4,214607218,0.9371573990558,0.486339988730514,590,0.987082935030636,-0.00129609764686756
Zm00001d053127,4,214702095,0.121413018424461,0.472991058436965,590,0.56555547421453,0.0262210065653558
Zm00001d053128,4,214987652,0.0655586363736995,0.493727149619355,590,0.459295776745434,-0.0222660797804411
Zm00001d053132,4,215284156,0.37302856638341,0.376214198284753,590,0.784961867987531,-0.011836081598444
Zm00001d053133,4,215379792,0.248830960508957,0.483369736992953,590,0.700988721761044,0.0204860275679678
Zm00001d053135,4,215474432,0.0722857691486699,0.485141942709718,590,0.474592203748476,0.0286814455683798
Zm00001d053138,4,215588067,0.00398771926850287,0.474579981669932,590,0.157672321076988,-0.0583106546706871
Zm00001d053139,4,215644543,0.786434072339583,0.46830568985597,590,0.950322123596427,0.0048198018649348
Zm00001d053143,4,215990887,0.497399041168414,0.443995617321495,590,0.84778452571534,0.0142410826021322
Zm00001d053144,4,216038534,0.555056858542583,0.433185300505612,590,0.871472950040732,0.00774929211241052
Zm00001d053146,4,216159315,0.766857014124257,0.46657516637286,590,0.944600471260272,-0.00405611657458443
Zm00001d053149,4,216214682,0.0354591585332954,0.432399159216147,590,0.371414772475978,-0.0466199755449606
Zm00001d053150,4,216311306,0.0464035864112774,0.412807092448707,590,0.411870116893955,-0.0452091447363094
Zm00001d053151,4,216317487,0.830584555743469,0.436116302381317,590,0.962693464884032,0.0066064990145851
Zm00001d053155,4,216733100,0.387884926589259,0.459210652861565,590,0.793163040120276,0.0242601606920315
Zm00001d053156,4,216943521,0.5613149422007,0.497190882895526,590,0.873781520871096,-0.00951947271981901
Zm00001d053157,4,217060747,0.340574956705947,0.366890893615878,590,0.764893680793253,-0.0151200314217623
Zm00001d053158,4,217089050,0.0032449067272353,0.429507302053042,590,0.14245271293503,-0.046628556551896
Zm00001d053160,4,217263391,0.13153226983603,0.474938986227179,590,0.579645204544508,-0.0189455439154764
Zm00001d053162,4,217387342,0.930589413615994,0.475709977236269,590,0.985664110795538,0.00149938601988764
Zm00001d053163,4,217428587,0.308933322260521,0.488307337490504,590,0.743640354867403,-0.0185725606932833
Zm00001d053165,4,217556068,0.0239124743168476,0.485159157318635,590,0.322007097931781,-0.0402355231949395
Zm00001d053168,4,217742350,0.821607349360091,0.413211390346652,590,0.959893483853595,0.00281262010060962
Zm00001d053171,4,217818667,0.876668423206627,0.49883399689695,590,0.973693179126346,-0.00293483040334319
Zm00001d053172,4,217828727,0.891208958948331,0.492906762330155,590,0.976671592422163,0.00247609068590382
Zm00001d053173,4,218017452,0.286215346068086,0.478616874567203,590,0.72798777714769,-0.0141140899494181
Zm00001d053175,4,218265429,0.970762234313585,0.423252798931575,590,0.993952624631291,0.000632665646724762
Zm00001d053177,4,218290530,0.474558479718612,0.484872584238081,590,0.838620042010763,0.0184363496621363
Zm00001d053178,4,218338854,0.324801620555689,0.457202388098977,590,0.755972907161009,0.0142002494345115
Zm00001d053179,4,218421396,7.14194969767944e-05,0.43652323748517,590,0.0253751688854474,0.100766687372336
Zm00001d053181,4,218555323,0.925269032185586,0.486741458763616,590,0.983570882663038,-0.00220383820484382
Zm00001d053183,4,218603373,0.0625091731201511,0.495022379012535,590,0.453476552316118,-0.0249648937581563
Zm00001d053184,4,218710756,0.0699404548432852,0.418219959155819,590,0.467515257898744,-0.0289741749747852
Zm00001d053186,4,218848501,0.146808976392593,0.452227641347653,590,0.601420790264419,0.0167482805923546
Zm00001d053188,4,218975864,0.57438094448189,0.496361323244112,590,0.876351170778479,0.00839312806244036
Zm00001d053189,4,218977061,0.00628651255421881,0.449232249572296,590,0.189016463325711,-0.0548369128661447
Zm00001d053195,4,219203452,0.575224966711797,0.446201117505978,590,0.876777204494057,-0.00810977896510703
Zm00001d053196,4,219324704,0.842240382492687,0.467908657045214,590,0.965356757270996,0.00449824375183114
Zm00001d053197,4,219370679,0.20786465310557,0.452757151970879,590,0.666551997064279,-0.022601377676021
Zm00001d053200,4,219495567,0.165559651186683,0.471438862443632,590,0.620784736773763,0.0222052356900586
Zm00001d053202,4,219687772,0.985936657166769,0.447414328746783,590,0.997286494595017,0.000298900344541275
Zm00001d053206,4,219890775,0.938112210580038,0.471844512784499,590,0.987143216981577,-0.00115933211616998
Zm00001d053207,4,219937359,0.960947992052015,0.461945578096155,590,0.992055514970718,-0.000894465769606057
Zm00001d053208,4,220087908,0.432010575788148,0.480726732644722,590,0.817914521113807,0.0096732827235903
Zm00001d053210,4,220292682,0.857240777576827,0.461393577621937,590,0.968097508715236,-0.00333280211222176
Zm00001d053211,4,220339203,0.0344496269774495,0.485659627475755,590,0.366518552952447,0.0339844249120425
Zm00001d053212,4,220417152,0.0473381759144562,0.433833552673093,590,0.414793392782918,0.0314840569973928
Zm00001d053213,4,220420178,0.748490632520002,0.373114897132596,590,0.94139182060442,-0.00637287141519566
Zm00001d053215,4,220475424,0.413510966047815,0.48887137642581,590,0.808750656404626,0.0130931596029503
Zm00001d053217,4,220620484,0.895404422351353,0.495707011806282,590,0.977445513723202,0.00234344318811791
Zm00001d053220,4,220717445,0.390362423092032,0.456340781692365,590,0.795616243996775,-0.0167279296945521
Zm00001d053223,4,220786140,0.497494403777683,0.499162824467117,590,0.84778452571534,0.0149789501268826
Zm00001d053225,4,220840800,0.07264180089331,0.484786798784196,590,0.475342891742563,0.0247373205268834
Zm00001d053226,4,220858185,0.295992949171197,0.266868455733192,590,0.733751181415575,0.0141436413358265
Zm00001d053228,4,220896827,0.0155629189238709,0.450232954231386,590,0.273546408611761,0.066286908009866
Zm00001d053230,4,220986655,0.00436339848413478,0.479848012209748,590,0.164131382043451,-0.0366333777208796
Zm00001d053232,4,221137227,0.362530173588606,0.47841624053238,590,0.779280351487734,0.0140000489331276
Zm00001d053233,4,221199877,0.47905572735433,0.379010942855427,590,0.839621553730195,-0.0113898924602766
Zm00001d053234,4,221211009,0.938537691346796,0.487761868866137,590,0.987164108819071,0.00109629973617234
Zm00001d053236,4,221553758,0.349728031321403,0.465274939338905,590,0.770380775855787,-0.0135467638491763
Zm00001d053239,4,221656653,0.631404110674839,0.47395039388656,590,0.901363699786375,-0.00729666469352747
Zm00001d053244,4,221728680,0.371017319543997,0.424665097466695,590,0.783396505166329,-0.0199831133801888
Zm00001d027004,4,221815265,0.360398845781086,0.453978257241194,590,0.778206451360978,0.00999158157469177
Zm00001d053245,4,221815416,0.205474911437832,0.484496086181524,590,0.664572699310404,-0.0261062941451371
Zm00001d053247,4,222077006,0.358710314371469,0.402119982677983,590,0.777224839943629,0.0214859446070952
Zm00001d053250,4,222238222,0.603603584792425,0.449554019373354,590,0.889437081281897,0.00631805734407923
Zm00001d053251,4,222300066,0.309793975271565,0.439157396714362,590,0.743687028334767,0.0288860961845479
Zm00001d053254,4,222507686,0.668094926439565,0.447825429862805,590,0.915098874933301,-0.00681071029566804
Zm00001d053259,4,222860694,0.602074064755061,0.477120447870339,590,0.888766611063841,-0.0101427056317676
Zm00001d053260,4,222931270,0.242767166056781,0.35551288090006,590,0.694997142585545,0.0170426821251474
Zm00001d053262,4,222969266,0.578046362552432,0.340018570107161,590,0.877761835018163,0.0137824502237147
Zm00001d053265,4,223186357,0.429381628662328,0.49417589184193,590,0.816595619313291,-0.013807775616561
Zm00001d053266,4,223202079,0.96394154516441,0.404497422590317,590,0.992161111650852,0.000711954003641158
Zm00001d053268,4,223286478,0.935415512906749,0.447558051639332,590,0.986596698641409,-0.00113528503269311
Zm00001d053269,4,223338980,0.913124816571632,0.396775886464096,590,0.98041935357057,0.00156834039801734
Zm00001d053272,4,223440058,0.34003800028179,0.414047260295769,590,0.764713208333809,-0.016458420473678
Zm00001d053273,4,223581945,0.684918705876185,0.493432523894635,590,0.922583245364151,0.00521499838325007
Zm00001d053275,4,223795615,0.866556417426914,0.471848281905071,590,0.970676702671922,-0.00300031628322631
Zm00001d053281,4,223892837,0.949153991867471,0.435393085853349,590,0.988845556204487,0.000900551098833663
Zm00001d053282,4,223911515,0.0103328328845423,0.46105779505284,590,0.231864823571139,0.0463537291237353
Zm00001d053284,4,224035603,0.597251807382252,0.451559796017916,590,0.885580896722862,-0.0102064749732682
Zm00001d053286,4,224096212,0.0447158686989176,0.466530710857781,590,0.405546837344811,-0.0388066584752622
Zm00001d053288,4,224314851,0.03864802219141,0.400545521525239,590,0.383241164447914,0.0395075107885252
Zm00001d053289,4,224316801,0.706106832554749,0.477903569568262,590,0.928985009165298,-0.00580168146784033
Zm00001d053290,4,224374428,0.560466817825031,0.498742222498511,590,0.873528755625675,-0.00965805145267377
Zm00001d053293,4,224621867,0.498012874989163,0.460824157426203,590,0.847865535847784,0.0135829662833583
Zm00001d053295,4,224781307,0.369755443488676,0.40924971921675,590,0.78303575996967,0.0165616594904659
Zm00001d053296,4,224801163,0.270759900779599,0.480600869790033,590,0.716239922001831,-0.0181884812138261
Zm00001d053298,4,224897414,0.607313464909938,0.371096943409591,590,0.891092842990731,0.0111388469932282
Zm00001d053300,4,224942731,0.0496260220080917,0.455338619736342,590,0.418430935276248,0.0390111153418924
Zm00001d053301,4,225026663,0.887452030278021,0.417336169089064,590,0.975205029959036,-0.00237928834921208
Zm00001d053305,4,225237362,0.0140327148375766,0.451704683917099,590,0.2619149570616,0.0346579748060428
Zm00001d053306,4,225241915,0.201520339183344,0.429841911571091,590,0.659892017909649,-0.0202064520217572
Zm00001d053308,4,225414701,0.0369708956505605,0.462198240584572,590,0.376460042496012,0.0580634452738246
Zm00001d053313,4,225615375,0.713008710137016,0.411235724311381,590,0.931516379192097,0.00960525210556962
Zm00001d053316,4,225850593,0.411097327208202,0.450650778231986,590,0.807416645921991,0.0166385128296507
Zm00001d053320,4,225975437,0.599840956961639,0.496549013286001,590,0.887136312531707,-0.00629065326163047
Zm00001d053322,4,226105246,0.2123796147555,0.42973770972547,590,0.669240631044643,-0.0210934034239471
Zm00001d053324,4,226186936,0.433614085308123,0.392795622355919,590,0.819269141266255,-0.0109543501139953
Zm00001d053327,4,226351856,0.815491619596387,0.451301266057454,590,0.958286806516806,-0.00441702338130973
Zm00001d053334,4,226583266,0.0097790492978928,0.489694378372527,590,0.225853448558079,-0.064817331217325
Zm00001d053342,4,226826897,0.26004825432558,0.438289496955677,590,0.708400990958432,-0.024474963856179
Zm00001d053346,4,227036350,0.0669761538234174,0.472335357949647,590,0.461715962702996,0.0305398488984092
Zm00001d053348,4,227078338,0.317214290989348,0.442674951292216,590,0.749262925747328,0.0197913409169739
Zm00001d053349,4,227107866,0.00440504649155074,0.499430014072874,590,0.164550390005511,0.0525795840565567
Zm00001d053350,4,227153210,0.101043312905552,0.498920856337063,590,0.532377857600268,0.0277985897905636
Zm00001d053351,4,227178840,0.0806082679346658,0.413274454132215,590,0.494342541109532,-0.0277245251043355
Zm00001d053352,4,227182919,0.0535588153183497,0.427108101801849,590,0.429311843593589,-0.0487536739829477
